,date,unique_id,city_id,shop_id,item_category_id,item_id,monthly_average_price,monthly_sales
6773,2014-04-30,31_11938,7,31,40,11938,149.0,1.0
6774,2014-04-30,31_1201,7,31,55,1201,299.0,3.0
6775,2014-04-30,31_12064,7,31,40,12064,149.0,3.0
6776,2014-04-30,31_12134,7,31,30,12134,299.0,8.0
6777,2014-04-30,31_12361,7,31,40,12361,149.0,4.0
6778,2014-04-30,31_12550,7,31,55,12550,199.0,2.0
6779,2014-04-30,31_12551,7,31,55,12551,,0.0
6780,2014-04-30,31_12552,7,31,55,12552,199.0,5.0
6781,2014-04-30,31_12558,7,31,55,12558,199.0,2.0
6782,2014-04-30,31_12860,7,31,40,12860,,0.0
6783,2014-04-30,31_13881,7,31,55,13881,599.0,2.0
6784,2014-04-30,31_13923,7,31,40,13923,149.0,4.0
6785,2014-04-30,31_14247,7,31,55,14247,,0.0
6786,2014-04-30,31_14389,7,31,40,14389,149.0,2.0
6787,2014-04-30,31_14390,7,31,40,14390,149.0,2.0
6788,2014-04-30,31_14931,7,31,69,14931,699.0,6.0
6789,2014-04-30,31_15256,7,31,63,15256,1199.0,5.0
6790,2014-04-30,31_15303,7,31,63,15303,959.0,1.0
6791,2014-04-30,31_15438,7,31,63,15438,599.0,1.0
6792,2014-04-30,31_15446,7,31,63,15446,499.0,8.0
6793,2014-04-30,31_15450,7,31,63,15450,564.0,2.0
6794,2014-04-30,31_15458,7,31,63,15458,456.5,9.0
6795,2014-04-30,31_15459,7,31,63,15459,599.0,1.0
6796,2014-04-30,31_15833,7,31,40,15833,149.0,7.0
6797,2014-04-30,31_15836,7,31,40,15836,149.0,7.0
6798,2014-04-30,31_16169,7,31,65,16169,299.0,8.0
6799,2014-04-30,31_16227,7,31,65,16227,419.0,3.0
6800,2014-04-30,31_17717,7,31,79,17717,365.1714285714285,16.0
6801,2014-04-30,31_17811,7,31,40,17811,149.0,2.0
6802,2014-04-30,31_18672,7,31,55,18672,299.0,6.0
6803,2014-04-30,31_18704,7,31,55,18704,,0.0
6804,2014-04-30,31_1905,7,31,30,1905,249.0,3.0
6805,2014-04-30,31_19602,7,31,40,19602,,0.0
6806,2014-04-30,31_20949,7,31,71,20949,5.0,30.0
6807,2014-04-30,31_21445,7,31,40,21445,149.0,2.0
6808,2014-04-30,31_2182,7,31,55,2182,,0.0
6809,2014-04-30,31_2252,7,31,30,2252,599.0,8.0
6810,2014-04-30,31_2308,7,31,30,2308,299.0,7.0
6811,2014-04-30,31_2445,7,31,30,2445,599.0,2.0
6812,2014-04-30,31_2574,7,31,55,2574,399.0,6.0
6813,2014-04-30,31_2607,7,31,55,2607,299.0,5.0
6814,2014-04-30,31_2753,7,31,30,2753,299.0,6.0
6815,2014-04-30,31_3076,7,31,19,3076,799.0,8.0
6816,2014-04-30,31_3077,7,31,23,3077,799.0,4.0
6817,2014-04-30,31_3148,7,31,75,3148,1850.0,7.0
6818,2014-04-30,31_32,7,31,40,32,149.0,11.0
6819,2014-04-30,31_3656,7,31,55,3656,,0.0
6820,2014-04-30,31_3676,7,31,23,3676,548.5985,11.0
6821,2014-04-30,31_4249,7,31,23,4249,838.8000000000001,3.0
6822,2014-04-30,31_482,7,31,73,482,3240.0,6.0
6823,2014-04-30,31_5380,7,31,75,5380,2605.0714285714284,7.0
6824,2014-04-30,31_5459,7,31,55,5459,349.0,2.0
6825,2014-04-30,31_5643,7,31,2,5643,2323.333333333333,6.0
6826,2014-04-30,31_5820,7,31,35,5820,2099.0,5.0
6827,2014-04-30,31_5821,7,31,35,5821,649.0,4.0
6828,2014-04-30,31_5822,7,31,35,5822,1049.0,30.0
6829,2014-04-30,31_5823,7,31,35,5823,2599.0,12.0
6830,2014-04-30,31_6351,7,31,55,6351,,0.0
6831,2014-04-30,31_6457,7,31,30,6457,699.0,8.0
6832,2014-04-30,31_6497,7,31,28,6497,889.9090909090909,19.0
6833,2014-04-30,31_6740,7,31,30,6740,499.0,6.0
6834,2014-04-30,31_7071,7,31,19,7071,1249.3,5.0
6835,2014-04-30,31_7856,7,31,28,7856,799.0,15.0
6836,2014-04-30,31_7893,7,31,6,7893,1775.7142857142858,10.0
6837,2014-04-30,31_7894,7,31,6,7894,1467.75,12.0
6838,2014-04-30,31_7895,7,31,6,7895,749.0,1.0
6839,2014-04-30,31_8743,7,31,40,8743,149.0,2.0
6840,2014-04-30,31_8778,7,31,40,8778,149.0,4.0
6841,2014-04-30,31_9507,7,31,40,9507,149.0,3.0
6842,2014-05-31,31_10158,7,31,55,10158,299.0,1.0
6843,2014-05-31,31_10331,7,31,40,10331,149.0,2.0
6844,2014-05-31,31_10334,7,31,40,10334,149.0,1.0
6845,2014-05-31,31_11081,7,31,40,11081,149.0,1.0
6846,2014-05-31,31_11099,7,31,40,11099,149.0,5.0
6847,2014-05-31,31_11655,7,31,41,11655,1614.325,6.0
6848,2014-05-31,31_11711,7,31,55,11711,,0.0
6849,2014-05-31,31_11921,7,31,40,11921,549.0,9.0
6850,2014-05-31,31_11938,7,31,40,11938,149.0,1.0
6851,2014-05-31,31_1201,7,31,55,1201,299.0,4.0
6852,2014-05-31,31_12064,7,31,40,12064,149.0,1.0
6853,2014-05-31,31_12134,7,31,30,12134,299.0,4.0
6854,2014-05-31,31_12361,7,31,40,12361,149.0,3.0
6855,2014-05-31,31_12550,7,31,55,12550,199.0,5.0
6856,2014-05-31,31_12551,7,31,55,12551,,0.0
6857,2014-05-31,31_12552,7,31,55,12552,199.0,2.0
6858,2014-05-31,31_12558,7,31,55,12558,,0.0
6859,2014-05-31,31_12860,7,31,40,12860,149.0,4.0
6860,2014-05-31,31_13881,7,31,55,13881,599.0,5.0
6861,2014-05-31,31_13923,7,31,40,13923,149.0,3.0
6862,2014-05-31,31_14247,7,31,55,14247,199.0,4.0
6863,2014-05-31,31_14389,7,31,40,14389,149.0,2.0
6864,2014-05-31,31_14390,7,31,40,14390,149.0,1.0
6865,2014-05-31,31_14931,7,31,69,14931,699.0,3.0
6866,2014-05-31,31_15256,7,31,63,15256,1199.0,2.0
6867,2014-05-31,31_15303,7,31,63,15303,959.0,1.0
6868,2014-05-31,31_15438,7,31,63,15438,629.0,5.0
6869,2014-05-31,31_15446,7,31,63,15446,499.0,3.0
6870,2014-05-31,31_15450,7,31,63,15450,579.0,1.0
6871,2014-05-31,31_15458,7,31,63,15458,459.0,4.0
6872,2014-05-31,31_15459,7,31,63,15459,599.0,1.0
6873,2014-05-31,31_15833,7,31,40,15833,149.0,2.0
6874,2014-05-31,31_15836,7,31,40,15836,149.0,1.0
6875,2014-05-31,31_16169,7,31,65,16169,295.6666666666667,11.0
6876,2014-05-31,31_16227,7,31,65,16227,419.0,9.0
6877,2014-05-31,31_17717,7,31,79,17717,331.1,13.0
6878,2014-05-31,31_17811,7,31,40,17811,149.0,6.0
6879,2014-05-31,31_18672,7,31,55,18672,299.0,3.0
6880,2014-05-31,31_18704,7,31,55,18704,199.0,3.0
6881,2014-05-31,31_1905,7,31,30,1905,249.0,6.0
6882,2014-05-31,31_19602,7,31,40,19602,149.0,3.0
6883,2014-05-31,31_20949,7,31,71,20949,5.0,30.0
6884,2014-05-31,31_21445,7,31,40,21445,149.0,1.0
6885,2014-05-31,31_2182,7,31,55,2182,299.0,1.0
6886,2014-05-31,31_2252,7,31,30,2252,599.0,1.0
6887,2014-05-31,31_2308,7,31,30,2308,299.0,12.0
6888,2014-05-31,31_2445,7,31,30,2445,599.0,5.0
6889,2014-05-31,31_2574,7,31,55,2574,399.0,11.0
6890,2014-05-31,31_2607,7,31,55,2607,299.0,1.0
6891,2014-05-31,31_2753,7,31,30,2753,299.0,4.0
6892,2014-05-31,31_3076,7,31,19,3076,799.0,2.0
6893,2014-05-31,31_3077,7,31,23,3077,798.9399999999999,5.0
6894,2014-05-31,31_3148,7,31,75,3148,1849.75,2.0
6895,2014-05-31,31_32,7,31,40,32,149.0,7.0
6896,2014-05-31,31_3656,7,31,55,3656,,0.0
6897,2014-05-31,31_3676,7,31,23,3676,629.12,5.0
6898,2014-05-31,31_4249,7,31,23,4249,839.1,3.0
6899,2014-05-31,31_482,7,31,73,482,,0.0
6900,2014-05-31,31_5380,7,31,75,5380,2707.333333333333,6.0
6901,2014-05-31,31_5459,7,31,55,5459,349.0,5.0
6902,2014-05-31,31_5643,7,31,2,5643,2256.6666666666665,7.0
6903,2014-05-31,31_5820,7,31,35,5820,2099.0,3.0
6904,2014-05-31,31_5821,7,31,35,5821,649.0,12.0
6905,2014-05-31,31_5822,7,31,35,5822,1049.0,30.0
6906,2014-05-31,31_5823,7,31,35,5823,2577.333333333333,17.0
6907,2014-05-31,31_6351,7,31,55,6351,,0.0
6908,2014-05-31,31_6457,7,31,30,6457,698.9833333333333,11.0
6909,2014-05-31,31_6497,7,31,28,6497,724.8333333333334,18.0
6910,2014-05-31,31_6740,7,31,30,6740,499.0,3.0
6911,2014-05-31,31_7071,7,31,19,7071,1249.0,1.0
6912,2014-05-31,31_7856,7,31,28,7856,799.0,20.0
6913,2014-05-31,31_7893,7,31,6,7893,1723.2833333333335,6.0
6914,2014-05-31,31_7894,7,31,6,7894,1432.857142857143,18.0
6915,2014-05-31,31_7895,7,31,6,7895,749.0,3.0
6916,2014-05-31,31_8743,7,31,40,8743,149.0,3.0
6917,2014-05-31,31_8778,7,31,40,8778,149.0,6.0
6918,2014-05-31,31_9507,7,31,40,9507,149.0,2.0
6919,2014-06-30,31_10158,7,31,55,10158,299.0,1.0
6920,2014-06-30,31_10331,7,31,40,10331,149.0,1.0
6921,2014-06-30,31_10334,7,31,40,10334,149.0,1.0
6922,2014-06-30,31_11081,7,31,40,11081,149.0,4.0
6923,2014-06-30,31_11099,7,31,40,11099,149.0,2.0
6924,2014-06-30,31_11655,7,31,41,11655,1739.91,2.0
6925,2014-06-30,31_11711,7,31,55,11711,299.0,2.0
6926,2014-06-30,31_11921,7,31,40,11921,549.0,6.0
6927,2014-06-30,31_11938,7,31,40,11938,149.0,1.0
6928,2014-06-30,31_1201,7,31,55,1201,299.0,2.0
6929,2014-06-30,31_12064,7,31,40,12064,149.0,2.0
6930,2014-06-30,31_12134,7,31,30,12134,298.975,8.0
6931,2014-06-30,31_12361,7,31,40,12361,149.0,22.0
6932,2014-06-30,31_12550,7,31,55,12550,199.0,7.0
6933,2014-06-30,31_12551,7,31,55,12551,,0.0
6934,2014-06-30,31_12552,7,31,55,12552,199.0,2.0
6935,2014-06-30,31_12558,7,31,55,12558,,0.0
6936,2014-06-30,31_12860,7,31,40,12860,149.0,1.0
6937,2014-06-30,31_13881,7,31,55,13881,599.0,8.0
6938,2014-06-30,31_13923,7,31,40,13923,149.0,3.0
6939,2014-06-30,31_14247,7,31,55,14247,199.0,3.0
6940,2014-06-30,31_14389,7,31,40,14389,149.0,1.0
6941,2014-06-30,31_14390,7,31,40,14390,149.0,1.0
6942,2014-06-30,31_14931,7,31,69,14931,699.0,3.0
6943,2014-06-30,31_15256,7,31,63,15256,1199.0,3.0
6944,2014-06-30,31_15303,7,31,63,15303,,0.0
6945,2014-06-30,31_15438,7,31,63,15438,629.0,7.0
6946,2014-06-30,31_15446,7,31,63,15446,499.0,3.0
6947,2014-06-30,31_15450,7,31,63,15450,579.0,1.0
6948,2014-06-30,31_15458,7,31,63,15458,459.0,4.0
6949,2014-06-30,31_15459,7,31,63,15459,669.0,1.0
6950,2014-06-30,31_15833,7,31,40,15833,149.0,5.0
6951,2014-06-30,31_15836,7,31,40,15836,149.0,2.0
6952,2014-06-30,31_16169,7,31,65,16169,299.0,4.0
6953,2014-06-30,31_16227,7,31,65,16227,419.0,6.0
6954,2014-06-30,31_17717,7,31,79,17717,785.7142857142857,8.0
6955,2014-06-30,31_17811,7,31,40,17811,149.0,3.0
6956,2014-06-30,31_18672,7,31,55,18672,299.0,2.0
6957,2014-06-30,31_18704,7,31,55,18704,199.0,1.0
6958,2014-06-30,31_1905,7,31,30,1905,249.0,11.0
6959,2014-06-30,31_19602,7,31,40,19602,149.0,1.0
6960,2014-06-30,31_20949,7,31,71,20949,5.0,30.0
6961,2014-06-30,31_21445,7,31,40,21445,,0.0
6962,2014-06-30,31_2182,7,31,55,2182,,0.0
6963,2014-06-30,31_2252,7,31,30,2252,419.0,6.0
6964,2014-06-30,31_2308,7,31,30,2308,299.0,11.0
6965,2014-06-30,31_2445,7,31,30,2445,599.0,3.0
6966,2014-06-30,31_2574,7,31,55,2574,399.0,5.0
6967,2014-06-30,31_2607,7,31,55,2607,299.0,2.0
6968,2014-06-30,31_2753,7,31,30,2753,299.0,2.0
6969,2014-06-30,31_3076,7,31,19,3076,799.0,4.0
6970,2014-06-30,31_3077,7,31,23,3077,799.0,2.0
6971,2014-06-30,31_3148,7,31,75,3148,1850.0,2.0
6972,2014-06-30,31_32,7,31,40,32,149.0,5.0
6973,2014-06-30,31_3656,7,31,55,3656,299.0,2.0
6974,2014-06-30,31_3676,7,31,23,3676,629.1,3.0
6975,2014-06-30,31_4249,7,31,23,4249,839.0,3.0
6976,2014-06-30,31_482,7,31,73,482,3300.0,3.0
6977,2014-06-30,31_5380,7,31,75,5380,3389.75,2.0
6978,2014-06-30,31_5459,7,31,55,5459,349.0,4.0
6979,2014-06-30,31_5643,7,31,2,5643,2430.0,5.0
6980,2014-06-30,31_5820,7,31,35,5820,2099.0,4.0
6981,2014-06-30,31_5821,7,31,35,5821,649.0,7.0
6982,2014-06-30,31_5822,7,31,35,5822,1049.0,30.0
6983,2014-06-30,31_5823,7,31,35,5823,2599.0,16.0
6984,2014-06-30,31_6351,7,31,55,6351,399.0,1.0
6985,2014-06-30,31_6457,7,31,30,6457,699.0,5.0
6986,2014-06-30,31_6497,7,31,28,6497,767.671875,20.0
6987,2014-06-30,31_6740,7,31,30,6740,365.6666666666667,8.0
6988,2014-06-30,31_7071,7,31,19,7071,1249.0,3.0
6989,2014-06-30,31_7856,7,31,28,7856,799.0,16.0
6990,2014-06-30,31_7893,7,31,6,7893,1806.6666666666667,6.0
6991,2014-06-30,31_7894,7,31,6,7894,1420.7307692307693,14.0
6992,2014-06-30,31_7895,7,31,6,7895,824.0,2.0
6993,2014-06-30,31_8743,7,31,40,8743,149.0,1.0
6994,2014-06-30,31_8778,7,31,40,8778,149.0,1.0
6995,2014-06-30,31_9507,7,31,40,9507,149.0,2.0
6996,2014-07-31,31_10158,7,31,55,10158,299.0,1.0
6997,2014-07-31,31_10331,7,31,40,10331,149.0,1.0
6998,2014-07-31,31_10334,7,31,40,10334,,0.0
6999,2014-07-31,31_11081,7,31,40,11081,149.0,1.0
7000,2014-07-31,31_11099,7,31,40,11099,149.0,3.0
7001,2014-07-31,31_11655,7,31,41,11655,,0.0
7002,2014-07-31,31_11711,7,31,55,11711,299.0,3.0
7003,2014-07-31,31_11921,7,31,40,11921,549.0,9.0
7004,2014-07-31,31_11938,7,31,40,11938,99.0,1.0
7005,2014-07-31,31_1201,7,31,55,1201,299.0,2.0
7006,2014-07-31,31_12064,7,31,40,12064,149.0,1.0
7007,2014-07-31,31_12134,7,31,30,12134,299.0,9.0
7008,2014-07-31,31_12361,7,31,40,12361,,0.0
7009,2014-07-31,31_12550,7,31,55,12550,199.0,6.0
7010,2014-07-31,31_12551,7,31,55,12551,199.0,1.0
7011,2014-07-31,31_12552,7,31,55,12552,199.0,2.0
7012,2014-07-31,31_12558,7,31,55,12558,199.0,3.0
7013,2014-07-31,31_12860,7,31,40,12860,149.0,2.0
7014,2014-07-31,31_13881,7,31,55,13881,599.0,9.0
7015,2014-07-31,31_13923,7,31,40,13923,149.0,1.0
7016,2014-07-31,31_14247,7,31,55,14247,199.0,3.0
7017,2014-07-31,31_14389,7,31,40,14389,149.0,5.0
7018,2014-07-31,31_14390,7,31,40,14390,149.0,3.0
7019,2014-07-31,31_14931,7,31,69,14931,699.0,2.0
7020,2014-07-31,31_15256,7,31,63,15256,1199.0,4.0
7021,2014-07-31,31_15303,7,31,63,15303,959.0,2.0
7022,2014-07-31,31_15438,7,31,63,15438,629.0,8.0
7023,2014-07-31,31_15446,7,31,63,15446,499.0,4.0
7024,2014-07-31,31_15450,7,31,63,15450,579.0,4.0
7025,2014-07-31,31_15458,7,31,63,15458,459.0,5.0
7026,2014-07-31,31_15459,7,31,63,15459,669.0,2.0
7027,2014-07-31,31_15833,7,31,40,15833,149.0,3.0
7028,2014-07-31,31_15836,7,31,40,15836,149.0,2.0
7029,2014-07-31,31_16169,7,31,65,16169,299.0,7.0
7030,2014-07-31,31_16227,7,31,65,16227,419.0,8.0
7031,2014-07-31,31_17717,7,31,79,17717,1298.6,18.0
7032,2014-07-31,31_17811,7,31,40,17811,149.0,3.0
7033,2014-07-31,31_18672,7,31,55,18672,299.0,2.0
7034,2014-07-31,31_18704,7,31,55,18704,199.0,3.0
7035,2014-07-31,31_1905,7,31,30,1905,248.91666666666663,6.0
7036,2014-07-31,31_19602,7,31,40,19602,149.0,1.0
7037,2014-07-31,31_20949,7,31,71,20949,5.0,30.0
7038,2014-07-31,31_21445,7,31,40,21445,124.0,2.0
7039,2014-07-31,31_2182,7,31,55,2182,299.0,4.0
7040,2014-07-31,31_2252,7,31,30,2252,418.9,5.0
7041,2014-07-31,31_2308,7,31,30,2308,299.0,11.0
7042,2014-07-31,31_2445,7,31,30,2445,598.9,4.0
7043,2014-07-31,31_2574,7,31,55,2574,399.0,7.0
7044,2014-07-31,31_2607,7,31,55,2607,299.0,2.0
7045,2014-07-31,31_2753,7,31,30,2753,299.0,9.0
7046,2014-07-31,31_3076,7,31,19,3076,799.0,6.0
7047,2014-07-31,31_3077,7,31,23,3077,799.0,4.0
7048,2014-07-31,31_3148,7,31,75,3148,1850.0,3.0
7049,2014-07-31,31_32,7,31,40,32,149.0,1.0
7050,2014-07-31,31_3656,7,31,55,3656,299.0,2.0
7051,2014-07-31,31_3676,7,31,23,3676,629.3,2.0
7052,2014-07-31,31_4249,7,31,23,4249,,0.0
7053,2014-07-31,31_482,7,31,73,482,3300.0,7.0
7054,2014-07-31,31_5380,7,31,75,5380,2391.0,3.0
7055,2014-07-31,31_5459,7,31,55,5459,349.0,3.0
7056,2014-07-31,31_5643,7,31,2,5643,2523.333333333333,3.0
7057,2014-07-31,31_5820,7,31,35,5820,2099.0,4.0
7058,2014-07-31,31_5821,7,31,35,5821,649.0,9.0
7059,2014-07-31,31_5822,7,31,35,5822,1046.5,30.0
7060,2014-07-31,31_5823,7,31,35,5823,2599.0,11.0
7061,2014-07-31,31_6351,7,31,55,6351,399.0,2.0
7062,2014-07-31,31_6457,7,31,30,6457,524.375,6.0
7063,2014-07-31,31_6497,7,31,28,6497,999.0,24.0
7064,2014-07-31,31_6740,7,31,30,6740,499.0,9.0
7065,2014-07-31,31_7071,7,31,19,7071,1082.5,3.0
7066,2014-07-31,31_7856,7,31,28,7856,798.9666666666667,17.0
7067,2014-07-31,31_7893,7,31,6,7893,1790.0,7.0
7068,2014-07-31,31_7894,7,31,6,7894,1423.0666666666666,5.0
7069,2014-07-31,31_7895,7,31,6,7895,949.0,2.0
7070,2014-07-31,31_8743,7,31,40,8743,149.0,2.0
7071,2014-07-31,31_8778,7,31,40,8778,149.0,1.0
7072,2014-07-31,31_9507,7,31,40,9507,149.0,0.0
7073,2014-08-31,31_10158,7,31,55,10158,299.0,2.0
7074,2014-08-31,31_10331,7,31,40,10331,149.0,1.0
7075,2014-08-31,31_10334,7,31,40,10334,149.0,1.0
7076,2014-08-31,31_11081,7,31,40,11081,149.0,2.0
7077,2014-08-31,31_11099,7,31,40,11099,149.0,1.0
7078,2014-08-31,31_11655,7,31,41,11655,1999.0,2.0
7079,2014-08-31,31_11711,7,31,55,11711,299.0,7.0
7080,2014-08-31,31_11921,7,31,40,11921,549.0,4.0
7081,2014-08-31,31_11938,7,31,40,11938,99.0,1.0
7082,2014-08-31,31_1201,7,31,55,1201,299.0,3.0
7083,2014-08-31,31_12064,7,31,40,12064,149.0,1.0
7084,2014-08-31,31_12134,7,31,30,12134,299.0,8.0
7085,2014-08-31,31_12361,7,31,40,12361,149.0,1.0
7086,2014-08-31,31_12550,7,31,55,12550,199.0,4.0
7087,2014-08-31,31_12551,7,31,55,12551,199.0,2.0
7088,2014-08-31,31_12552,7,31,55,12552,199.0,4.0
7089,2014-08-31,31_12558,7,31,55,12558,199.0,2.0
7090,2014-08-31,31_12860,7,31,40,12860,149.0,2.0
7091,2014-08-31,31_13881,7,31,55,13881,599.0,5.0
7092,2014-08-31,31_13923,7,31,40,13923,149.0,1.0
7093,2014-08-31,31_14247,7,31,55,14247,199.0,4.0
7094,2014-08-31,31_14389,7,31,40,14389,149.0,3.0
7095,2014-08-31,31_14390,7,31,40,14390,149.0,2.0
7096,2014-08-31,31_14931,7,31,69,14931,699.0,2.0
7097,2014-08-31,31_15256,7,31,63,15256,1199.0,2.0
7098,2014-08-31,31_15303,7,31,63,15303,959.0,2.0
7099,2014-08-31,31_15438,7,31,63,15438,629.0,8.0
7100,2014-08-31,31_15446,7,31,63,15446,499.0,8.0
7101,2014-08-31,31_15450,7,31,63,15450,579.0,1.0
7102,2014-08-31,31_15458,7,31,63,15458,459.0,7.0
7103,2014-08-31,31_15459,7,31,63,15459,669.0,2.0
7104,2014-08-31,31_15833,7,31,40,15833,,0.0
7105,2014-08-31,31_15836,7,31,40,15836,149.0,2.0
7106,2014-08-31,31_16169,7,31,65,16169,299.0,9.0
7107,2014-08-31,31_16227,7,31,65,16227,419.0,8.0
7108,2014-08-31,31_17717,7,31,79,17717,1105.537037037389,30.0
7109,2014-08-31,31_17811,7,31,40,17811,149.0,1.0
7110,2014-08-31,31_18672,7,31,55,18672,299.0,3.0
7111,2014-08-31,31_18704,7,31,55,18704,199.0,1.0
7112,2014-08-31,31_1905,7,31,30,1905,249.0,9.0
7113,2014-08-31,31_19602,7,31,40,19602,149.0,4.0
7114,2014-08-31,31_20949,7,31,71,20949,4.995391705069032,30.0
7115,2014-08-31,31_21445,7,31,40,21445,99.0,2.0
7116,2014-08-31,31_2182,7,31,55,2182,299.0,3.0
7117,2014-08-31,31_2252,7,31,30,2252,419.0,6.0
7118,2014-08-31,31_2308,7,31,30,2308,299.0,8.0
7119,2014-08-31,31_2445,7,31,30,2445,463.96791666675,12.0
7120,2014-08-31,31_2574,7,31,55,2574,399.0,3.0
7121,2014-08-31,31_2607,7,31,55,2607,299.0,2.0
7122,2014-08-31,31_2753,7,31,30,2753,299.0,5.0
7123,2014-08-31,31_3076,7,31,19,3076,516.5288461538462,17.0
7124,2014-08-31,31_3077,7,31,23,3077,511.3175,13.0
7125,2014-08-31,31_3148,7,31,75,3148,1850.0,4.0
7126,2014-08-31,31_32,7,31,40,32,149.0,7.0
7127,2014-08-31,31_3656,7,31,55,3656,299.0,3.0
7128,2014-08-31,31_3676,7,31,23,3676,576.7433333335,5.0
7129,2014-08-31,31_4249,7,31,23,4249,930.5616666666666,6.0
7130,2014-08-31,31_482,7,31,73,482,3240.0,5.0
7131,2014-08-31,31_5380,7,31,75,5380,3390.0,5.0
7132,2014-08-31,31_5459,7,31,55,5459,349.0,7.0
7133,2014-08-31,31_5643,7,31,2,5643,2590.0,10.0
7134,2014-08-31,31_5820,7,31,35,5820,2099.0,4.0
7135,2014-08-31,31_5821,7,31,35,5821,649.0,5.0
7136,2014-08-31,31_5822,7,31,35,5822,1049.0,30.0
7137,2014-08-31,31_5823,7,31,35,5823,2599.0,23.0
7138,2014-08-31,31_6351,7,31,55,6351,,0.0
7139,2014-08-31,31_6457,7,31,30,6457,556.5975,9.0
7140,2014-08-31,31_6497,7,31,28,6497,540.81597222225,30.0
7141,2014-08-31,31_6740,7,31,30,6740,499.0,9.0
7142,2014-08-31,31_7071,7,31,19,7071,999.0,4.0
7143,2014-08-31,31_7856,7,31,28,7856,798.9895833333125,26.0
7144,2014-08-31,31_7893,7,31,6,7893,1789.9375,11.0
7145,2014-08-31,31_7894,7,31,6,7894,1423.3333333333333,19.0
7146,2014-08-31,31_7895,7,31,6,7895,899.0,1.0
7147,2014-08-31,31_8743,7,31,40,8743,149.0,5.0
7148,2014-08-31,31_8778,7,31,40,8778,149.0,4.0
7149,2014-08-31,31_9507,7,31,40,9507,149.0,1.0
7150,2014-09-30,31_10158,7,31,55,10158,299.0,3.0
7151,2014-09-30,31_10331,7,31,40,10331,149.0,8.0
7152,2014-09-30,31_10334,7,31,40,10334,149.0,1.0
7153,2014-09-30,31_11081,7,31,40,11081,149.0,1.0
7154,2014-09-30,31_11099,7,31,40,11099,149.0,3.0
7155,2014-09-30,31_11655,7,31,41,11655,1332.67,1.0
7156,2014-09-30,31_11711,7,31,55,11711,299.0,2.0
7157,2014-09-30,31_11921,7,31,40,11921,549.0,4.0
7158,2014-09-30,31_11938,7,31,40,11938,99.0,3.0
7159,2014-09-30,31_1201,7,31,55,1201,299.0,2.0
7160,2014-09-30,31_12064,7,31,40,12064,149.0,1.0
7161,2014-09-30,31_12134,7,31,30,12134,299.0,9.0
7162,2014-09-30,31_12361,7,31,40,12361,,0.0
7163,2014-09-30,31_12550,7,31,55,12550,199.0,4.0
7164,2014-09-30,31_12551,7,31,55,12551,199.0,1.0
7165,2014-09-30,31_12552,7,31,55,12552,199.0,3.0
7166,2014-09-30,31_12558,7,31,55,12558,199.0,1.0
7167,2014-09-30,31_12860,7,31,40,12860,149.0,1.0
7168,2014-09-30,31_13881,7,31,55,13881,599.0,6.0
7169,2014-09-30,31_13923,7,31,40,13923,148.91666666666666,6.0
7170,2014-09-30,31_14247,7,31,55,14247,199.0,1.0
7171,2014-09-30,31_14389,7,31,40,14389,149.0,3.0
7172,2014-09-30,31_14390,7,31,40,14390,149.0,2.0
7173,2014-09-30,31_14931,7,31,69,14931,699.0,5.0
7174,2014-09-30,31_15256,7,31,63,15256,1199.0,2.0
7175,2014-09-30,31_15303,7,31,63,15303,958.875,4.0
7176,2014-09-30,31_15438,7,31,63,15438,629.0,11.0
7177,2014-09-30,31_15446,7,31,63,15446,499.0,15.0
7178,2014-09-30,31_15450,7,31,63,15450,579.0,4.0
7179,2014-09-30,31_15458,7,31,63,15458,459.0,5.0
7180,2014-09-30,31_15459,7,31,63,15459,669.0,1.0
7181,2014-09-30,31_15833,7,31,40,15833,,0.0
7182,2014-09-30,31_15836,7,31,40,15836,,0.0
7183,2014-09-30,31_16169,7,31,65,16169,299.0,7.0
7184,2014-09-30,31_16227,7,31,65,16227,419.0,7.0
7185,2014-09-30,31_17717,7,31,79,17717,1202.5579701906552,30.0
7186,2014-09-30,31_17811,7,31,40,17811,149.0,2.0
7187,2014-09-30,31_18672,7,31,55,18672,299.0,3.0
7188,2014-09-30,31_18704,7,31,55,18704,199.0,2.0
7189,2014-09-30,31_1905,7,31,30,1905,249.0,9.0
7190,2014-09-30,31_19602,7,31,40,19602,149.0,2.0
7191,2014-09-30,31_20949,7,31,71,20949,5.0,30.0
7192,2014-09-30,31_21445,7,31,40,21445,99.0,2.0
7193,2014-09-30,31_2182,7,31,55,2182,299.0,2.0
7194,2014-09-30,31_2252,7,31,30,2252,418.9166666666667,4.0
7195,2014-09-30,31_2308,7,31,30,2308,299.0,12.0
7196,2014-09-30,31_2445,7,31,30,2445,501.5932467532728,19.0
7197,2014-09-30,31_2574,7,31,55,2574,399.0,6.0
7198,2014-09-30,31_2607,7,31,55,2607,299.0,2.0
7199,2014-09-30,31_2753,7,31,30,2753,299.0,4.0
7200,2014-09-30,31_3076,7,31,19,3076,639.2,11.0
7201,2014-09-30,31_3077,7,31,23,3077,665.8333333333334,12.0
7202,2014-09-30,31_3148,7,31,75,3148,1850.0,4.0
7203,2014-09-30,31_32,7,31,40,32,149.0,4.0
7204,2014-09-30,31_3656,7,31,55,3656,299.0,2.0
